vote_last,vote_next,D
-0.1869,0.5226,False
-0.3563,0.3014,False
-0.3972,0.4396,False
-0.1209,0.4162,False
0.1473,0.5918,True
0.1836,0.7174,True
0.4347,0.6755,True
0.23199999999999998,0.3699,True
-0.2068,0.2492,False
0.6139,0.81,True
1.0,0.5083,True
0.0166,1.0,True
1.0,0.8247,True
0.5742,1.0,True
1.0,0.7296,True
0.5838,1.0,True
1.0,0.4746,True
-0.011000000000000001,0.2794,False
-0.4411,0.0952,False
-0.1927,0.4398,False
-0.1204,0.2674,False
-0.4652,0.4901,False
-0.5079,0.0,False
-1.0,0.0,False
0.2673,1.0,True
0.489,0.7643,True
0.5286,1.0,True
1.0,0.7594,True
0.4711,1.0,True
1.0,0.4579,True
-0.0843,0.3829,False
-0.1998,0.3431,False
-0.3138,0.0,False
-1.0,0.0,False
-1.0,0.4948,False
0.0759,0.6055,True
0.2503,0.7761,True
0.1815,0.6484,True
0.2969,1.0,True
0.4868,0.8973,True
0.1603,0.5907,True
0.1814,0.7614,True
0.5228,0.7802,True
0.0051,1.0,True
1.0,0.6025,True
0.2051,0.6724,True
0.7902,0.8806,True
0.7612,0.8785,True
0.7571,0.3262,True
-0.8562,0.2965,False
-0.3739,0.0,False
-1.0,0.308,False
0.5889,0.8214,True
0.6429,0.7691,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8715,True
0.743,1.0,True
0.3892,0.7531,True
0.5062,0.7152,True
0.4303,0.6102,True
-0.1135,0.4697,False
-0.0606,0.0,False
-1.0,0.39299999999999996,False
1.0,1.0,True
1.0,1.0,True
1.0,0.7855,True
0.2323,0.7863,True
0.5726,1.0,True
0.9907,1.0,True
1.0,0.6737,True
0.3474,1.0,True
1.0,1.0,True
0.2694,0.5618,True
0.1236,0.5459,True
0.2786,0.7303,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8154,True
0.6307,0.5419,True
0.105,1.0,True
0.0657,0.6082,True
0.25,1.0,True
0.3002,1.0,True
-0.249,0.3759,False
-0.245,0.4285,False
-0.1389,0.0,False
-0.1249,0.1916,False
-0.6169,0.0731,False
-0.8538,0.2541,False
-0.1819,0.0,False
-0.6224,0.0,False
-1.0,0.0,False
0.0705,0.6987,True
0.3974,0.6388,True
0.2776,0.8367,True
-1.0,0.3085,False
-0.3617,0.3069,False
0.2087,0.6941,True
0.4835,0.6904,True
0.3808,0.7664,True
0.5327,1.0,True
0.3921,0.5925,True
0.185,0.5443,True
0.1124,0.3824,True
-0.055,0.0,False
-0.8178,0.3571,False
-0.2858,0.0,False
-0.163,0.0,False
-1.0,0.0,False
-1.0,0.4181,False
-0.8419,0.2029,False
-0.5485,0.0,False
0.1329,0.5723,True
0.3324,0.6726,True
0.3452,1.0,True
1.0,0.7615,True
0.3877,0.4276,True
-0.1449,0.3506,False
-0.2988,0.3625,False
0.1529,0.5162,True
0.09,0.505,True
0.0337,0.4826,True
-0.1239,0.3822,False
-0.2355,0.3768,False
-0.2465,0.518,False
0.201,0.6649,True
0.3831,0.6686,True
0.0482,0.5837,True
0.0129,0.541,True
0.08199999999999999,0.7657,True
0.5313,0.5802,True
0.1645,0.4628,True
-0.0744,0.4011,False
-0.1978,0.3908,False
-0.0179,0.4265,False
-0.147,0.3812,False
-0.2375,0.3063,False
0.0403,1.0,True
1.0,0.634,True
0.268,1.0,True
0.1757,0.6502,True
0.3431,0.6092,True
-0.0838,0.429,False
-0.1332,0.4647,False
-0.0583,0.4498,False
-0.0134,0.4167,False
-0.1667,0.4018,False
-0.1963,0.4555,False
0.0841,0.5474,True
0.1588,0.5335,True
0.0671,0.4886,True
-0.2502,0.39799999999999996,False
-0.204,0.3189,False
-0.3622,0.3396,False
-0.8747,0.2518,False
-0.4688,0.2522,False
-0.076,0.3454,False
-0.2961,0.0,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
-0.1982,0.3424,False
-0.3151,0.3844,False
-0.1868,0.2622,False
-0.2253,0.3748,False
-0.2504,0.3606,False
-0.2787,0.0,False
-0.02,0.0,False
-1.0,0.3997,False
-0.193,0.0,False
-0.3462,0.3389,False
-0.306,0.0,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
-0.2508,0.4535,False
-0.09300000000000001,0.3421,False
-0.2115,0.2557,False
-0.3222,0.424,False
-0.1521,0.46,False
-0.08,0.3668,False
-0.2178,0.33299999999999996,False
-0.33399999999999996,0.0,False
-0.9425,0.4871,False
-0.4716,0.3547,False
-0.278,0.3067,False
1.0,1.0,True
0.9999,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.9079999999999999,True
0.8240000000000001,0.8913,True
0.9177,0.9897,True
0.9794,1.0,True
1.0,1.0,True
0.9241,0.8057,True
0.6113,0.9608,True
0.9216,0.7373,True
0.272,0.4735,True
-0.0309,0.419,False
0.6996,0.9371,True
1.0,0.7341,True
0.4682,1.0,True
1.0,1.0,True
-0.1801,0.5867,False
0.1734,0.8138,True
0.7070000000000001,0.8371,True
0.9951,0.8038,True
0.6076,1.0,True
1.0,0.9794,True
1.0,0.775,True
0.5499,0.9616,True
0.9232,1.0,True
1.0,0.4825,True
-0.017,0.4357,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
0.0597,1.0,True
1.0,0.5624,True
0.3342,0.7592,True
0.9999,1.0,True
1.0,0.9684,True
0.9368,0.9413,True
0.9177,0.789,True
0.5781,0.6438,True
0.2982,0.6714,True
0.0101,0.5569,True
0.1349,0.6973,True
0.647,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
-0.2113,0.3656,False
-0.2688,0.2957,False
-0.2977,0.3765,False
-0.1565,0.4269,False
-0.1399,0.3829,False
-0.2341,0.4657,False
0.1976,0.7272,True
0.4567,0.6653,True
0.3359,0.9283,True
-0.5815,0.2731,False
-0.4364,0.2816,False
1.0,1.0,True
0.5783,1.0,True
1.0,1.0,True
1.0,1.0,True
-0.1911,0.6436,False
0.2872,0.7611,True
0.5465,1.0,True
0.8454,1.0,True
1.0,0.9381,True
0.8985,0.7257,True
0.9359,0.5977,True
0.1954,0.6774,True
0.3619,0.7053,True
0.5388,0.7119,True
0.4403,1.0,True
0.7673,1.0,True
0.8325,0.8007,True
0.6013,1.0,True
1.0,0.7916,True
1.0,0.713,True
0.426,0.7606,True
0.6103,0.8485,True
0.7419,1.0,True
1.0,0.6587,True
0.3175,0.8634,True
0.7267,0.6728,True
1.0,1.0,True
0.9999,1.0,True
1.0,0.4896,True
-0.0209,0.8270000000000001,False
0.0949,0.5592,True
0.1185,0.6888,True
0.3775,0.33299999999999996,True
0.8119,0.6886,True
0.3771,0.3516,True
-0.2968,0.2099,False
0.9441,0.6422,True
0.2844,0.5932,True
0.1864,0.6431,True
0.0681,0.5279,True
0.0845,0.3348,True
1.0,1.0,True
1.0,1.0,True
1.0,0.4896,True
-0.0209,0.8270000000000001,False
0.1779,0.8638,True
0.7277,0.4877,True
-0.0247,0.2099,False
0.0563,0.7571,True
0.5147,0.8346,True
0.6692,0.6041,True
0.1476,0.5235,True
0.0469,0.5797,True
0.3728,1.0,True
0.9999,0.6135,True
0.2271,0.4896,True
-0.0209,0.8270000000000001,False
0.0949,0.4686,True
-0.0629,0.3288,False
-0.3425,0.33299999999999996,False
-0.0365,0.7762,False
0.5524,0.2156,True
-0.5689,0.2099,False
0.6528,0.20199999999999999,True
-0.5961,0.2531,False
-0.4938,0.295,False
-0.3543,0.4185,False
-0.1385,0.0,False
0.7551,1.0,True
0.9999,1.0,True
1.0,0.4896,True
-0.0209,0.8270000000000001,False
0.0949,0.6499,True
0.2998,0.5088,True
0.0175,0.33299999999999996,True
0.9579,0.7745,True
0.6202,0.6919,True
0.3839,0.7237,True
-0.0361,0.365,False
-0.2701,0.4248,False
0.7389,1.0,True
0.9999,1.0,True
1.0,0.4896,True
-0.0209,0.8270000000000001,False
1.0,1.0,True
1.0,1.0,True
1.0,0.4896,True
-0.0209,0.8270000000000001,False
1.0,1.0,True
1.0,1.0,True
-0.015,0.4365,False
-0.127,0.4122,False
-0.1757,0.4157,False
1.0,1.0,True
1.0,0.8466,True
0.6931,0.8017,True
-0.0369,0.5582,False
0.1164,0.6326,True
0.2652,0.6121,True
0.0547,0.6375,True
0.275,0.6688,True
0.3377,0.5223,True
-0.2321,0.2743,False
-0.4515,0.0,False
0.8229,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8248,True
0.4536,0.7626,True
0.5252,1.0,True
1.0,0.5654,True
-0.0369,0.5582,False
0.1164,0.8175,True
0.635,0.7059,True
0.0547,0.9944,True
0.9887,0.9974,True
0.9948,0.5693,True
0.2266,0.5948,True
0.1896,0.9520000000000001,True
1.0,1.0,True
1.0,0.8957,True
0.7915,1.0,True
1.0,1.0,True
0.3145,1.0,True
1.0,0.789,True
0.5779,0.5654,True
-0.0369,0.5582,False
0.1164,0.604,True
0.2081,0.7703,True
0.0547,0.5626,True
0.1257,0.4898,True
-0.0203,0.7265,False
0.153,0.612,True
0.2239,0.5545,True
0.6204,0.8213,True
1.0,0.6092,True
0.2184,1.0,True
1.0,0.7049,True
0.2784,1.0,True
1.0,0.5283,True
0.0568,0.5777,True
0.3637,0.5582,True
0.1164,0.7312,True
0.4624,0.6577,True
0.2957,0.5626,True
0.1257,0.4984,True
-0.0032,0.4408,False
-0.2001,0.43,False
-0.1373,0.0,False
0.413,0.7653,True
1.0,0.5144,True
0.0288,0.6697,True
0.3395,1.0,True
1.0,0.0,True
-1.0,0.3833,False
-0.2334,0.2421,False
-0.0798,0.4103,False
-0.1795,0.4893,False
-0.0214,0.4424,False
0.0547,0.5626,True
0.1257,0.4898,True
-0.0203,0.4011,False
0.1441,0.6168,True
0.2336,1.0,True
0.33299999999999996,1.0,True
1.0,0.5474,True
0.0948,0.7152,True
0.4303,0.6198,True
0.3209,1.0,True
1.0,0.6198,True
0.2397,0.7227,True
-0.5161,0.348,False
-0.3038,0.2125,False
-0.5751,0.6225,False
0.9723,0.7016,True
0.4032,0.4654,True
-0.0692,0.4077,False
-1.0,0.3282,False
-0.3436,0.4577,False
0.1091,0.6241,True
0.2482,1.0,True
1.0,0.6142,True
1.0,0.6318,True
0.2636,0.55,True
0.1,0.5336,True
-0.0369,0.6572,False
0.3143,0.604,True
0.2081,0.7177,True
0.1766,0.5626,True
0.1257,0.4898,True
-0.0203,0.6756,False
-0.4678,0.3794,False
-0.2412,0.4577,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.2918,True
-0.4164,0.0,False
-1.0,0.3284,False
0.1349,0.5802,True
0.1603,0.604,True
0.2081,0.6926,True
-0.6052,0.5626,False
0.1257,0.2699,True
-0.4602,0.5101,False
-1.0,0.3252,False
-0.3496,0.3421,False
1.0,1.0,True
1.0,0.5616,True
0.1232,0.7063,True
-0.5332,0.2192,False
-0.5617,0.6149,False
0.2298,0.7037,True
-0.5717,0.2917,False
-0.4167,0.0,False
-0.9989,0.419,False
-1.0,0.3134,False
-0.3732,0.4577,False
1.0,0.3893,True
-0.2213,0.4514,False
-0.0973,0.4589,False
-0.4736,0.3368,False
-0.3265,0.604,False
0.2081,0.2105,True
-0.2383,0.2883,False
-0.4235,0.2653,False
-0.4694,0.5101,False
-0.2001,0.3339,False
-0.3321,0.4577,False
-0.2112,1.0,False
1.0,0.7658,True
0.5316,0.5654,True
-0.0369,0.9112,False
0.8223,0.5529,True
0.1057,0.5946,True
0.2103,0.7271,True
0.4543,0.6084,True
0.2169,0.5194,True
0.0315,0.5791,True
0.1582,0.6487,True
-0.2117,0.5694,False
0.1389,0.5704,True
0.1408,0.7171,True
-0.0191,0.4609,False
-0.078,0.6164,False
0.2328,0.4546,True
0.0547,0.0,True
-0.9938,0.4898,False
-0.0203,0.5101,False
-0.2995,0.3843,False
-0.2314,0.4577,False
-0.0369,0.7833,False
0.5666,0.604,True
0.2081,0.7490000000000001,True
0.0547,0.2503,True
-0.4994,0.2884,False
-0.4232,0.5101,False
-0.2001,0.3562,False
-0.2876,0.4577,False
0.381,0.7287,True
0.4574,0.6313,True
0.2626,0.7495,True
0.10800000000000001,0.7376,True
0.4751,0.5485,True
0.09699999999999999,0.6604,True
-0.2001,0.2651,False
-0.4698,0.4577,False
0.4105,0.7042,True
0.4085,0.7417,True
0.4835,0.6537,True
-0.3143,0.5626,False
0.1257,0.33899999999999997,True
-0.322,0.0,False
-0.0759,0.429,False
-0.0852,0.3692,False
0.1274,0.6965,True
0.3931,0.6940000000000001,True
0.3881,0.5101,True
-0.1613,0.36,False
-0.2801,0.4577,False
0.0547,0.5626,True
0.1257,0.4898,True
-0.0203,0.7832,False
1.0,0.8875,True
0.7751,0.4577,True
0.2106,0.7354,True
0.4707,0.4898,True
-0.0203,0.3962,False
-0.2001,0.0,False
-1.0,0.4577,False
0.2852,0.6905,True
0.3811,0.7239,True
0.4478,0.6198,True
0.3215,0.6557,True
0.3115,0.4577,True
0.2249,0.6499,True
0.2999,0.4577,True
-1.0,0.0,False
-1.0,0.2525,False
-0.2672,0.3814,False
-0.2373,0.4577,False
-0.2001,0.7346,False
0.4692,0.4577,True
0.9998,0.9999,True
0.6742,0.7869,True
0.5738,1.0,True
1.0,1.0,True
0.4452,0.5801,True
0.1607,0.6818,True
0.3637,1.0,True
0.722,1.0,True
1.0,1.0,True
1.0,1.0,True
0.6317,1.0,True
1.0,0.67,True
0.3401,0.7122,True
-0.531,0.3179,False
-0.3642,0.0,False
1.0,1.0,True
1.0,0.9999,True
0.9998,1.0,True
1.0,1.0,True
0.9992,1.0,True
1.0,1.0,True
1.0,0.9178,True
1.0,1.0,True
1.0,1.0,True
1.0,0.7359,True
1.0,1.0,True
1.0,0.6169,True
0.2338,0.7302,True
0.3234,0.5397,True
0.0793,0.5679,True
1.0,0.9999,True
1.0,1.0,True
0.9999,1.0,True
1.0,1.0,True
-0.149,0.6116,False
0.2331,1.0,True
1.0,1.0,True
0.7541,0.8873,True
0.7747,1.0,True
1.0,1.0,True
0.6276,0.9974,True
0.9948,1.0,True
1.0,0.6316,True
-0.3106,0.3889,False
-0.2221,0.0,False
1.0,1.0,True
1.0,1.0,True
1.0,0.9999,True
0.9999,1.0,True
0.1384,0.4984,True
-0.0033,0.4248,False
-0.1505,0.3484,False
0.1016,0.6831,True
0.3663,0.8091,True
0.6183,0.6943,True
-0.0621,0.4677,False
-0.0646,0.6029,False
0.2058,0.5243,True
-0.1574,0.5776,False
0.1552,0.6107,True
0.9938,0.9999,True
0.2877,0.5920000000000001,True
0.184,1.0,True
1.0,0.9966,True
0.0806,0.3987,True
-0.2026,0.4436,False
-0.1129,0.4264,False
0.4329,0.6668,True
0.3336,0.7548,True
0.5096,0.7404,True
1.0,0.7531,True
0.5062,0.782,True
0.564,0.7559,True
0.3826,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.6791,True
0.3582,1.0,True
1.0,1.0,True
0.0291,0.5171,True
0.0342,0.4559,True
-0.0881,0.4094,False
-0.3829,0.4046,False
-0.1909,0.4108,False
-0.1783,0.4969,False
-0.2833,0.42200000000000004,False
-0.1561,0.293,False
1.0,1.0,True
0.9999,0.9954,True
0.9927,0.9999,True
0.9999,0.7417,True
0.0945,0.6497,True
0.2993,1.0,True
1.0,0.7251,True
0.0057,0.5509,True
0.1019,0.6652,True
0.3305,0.6812,True
0.1044,0.6638,True
0.3276,0.6478,True
0.2956,0.6011,True
-0.0385,0.42200000000000004,False
-0.1561,0.4463,False
1.0,1.0,True
1.0,0.9999,True
0.9999,1.0,True
1.0,1.0,True
0.9996,0.7701,True
0.5403,1.0,True
1.0,1.0,True
1.0,0.6975,True
0.3949,1.0,True
1.0,0.7459,True
1.0,0.8640000000000001,True
0.7279,1.0,True
1.0,0.6875,True
-0.253,0.4744,False
-0.0512,0.3763,False
1.0,0.9999,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
0.2104,1.0,True
1.0,1.0,True
1.0,0.7172,True
0.4969,0.7908,True
0.5816,0.7693,True
0.5386,0.6802,True
0.3496,1.0,True
1.0,0.6288,True
0.2576,0.5583,True
0.1578,0.3445,True
-0.3109,0.0,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.6571,True
0.3143,1.0,True
1.0,1.0,True
0.3673,1.0,True
1.0,1.0,True
1.0,0.8022,True
1.0,0.6726,True
0.3453,0.6398,True
0.2796,0.5829,True
-0.3049,0.4765,False
-0.0469,0.40399999999999997,False
0.3119,0.3569,True
-0.2861,0.3068,False
1.0,1.0,True
0.6462,1.0,True
1.0,1.0,True
1.0,0.8215,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8735,True
1.0,0.4722,True
0.0381,0.8108,True
0.6333,0.8108,True
0.0181,0.6196,True
0.2685,0.0633,True
-0.7216,0.4746,False
1.0,1.0,True
1.0,0.6452,True
0.2903,0.9181,True
0.8361,0.7803,True
0.10099999999999999,0.6863,True
0.3726,0.5123,True
0.0245,0.6927,True
0.6717,0.9256,True
0.8513,0.8108,True
0.6333,0.8108,True
0.0181,0.9068,True
0.8341,0.8947,True
0.7894,0.4746,True
-0.122,0.44299999999999995,False
-0.0828,0.0496,False
0.3286,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.836,True
0.2457,0.5968,True
0.1935,1.0,True
1.0,1.0,True
-0.1702,0.2669,False
-0.4662,0.8108,False
0.6333,0.8108,True
0.0181,0.6196,True
0.2685,0.1066,True
-0.7868,0.4746,False
1.0,1.0,True
1.0,0.6806,True
0.3613,1.0,True
1.0,0.7416,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8108,True
0.6333,0.8108,True
0.0181,0.6196,True
0.2685,0.0484,True
-0.6371,0.4746,False
-0.122,0.44299999999999995,False
-0.0828,0.2711,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.5255,True
0.051,0.8108,True
0.6333,0.8108,True
0.0181,0.6849,True
0.4551,0.7113,True
0.5117,0.4746,True
-0.122,0.4172,False
-0.1655,0.2711,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.856,True
0.2585,0.7658,True
0.5315,0.7952,True
0.5905,1.0,True
0.7553,0.3478,True
-0.3044,0.8108,False
0.6333,0.8108,True
0.0181,0.4496,True
-0.0601,0.3761,False
-0.1633,0.4746,False
-0.122,0.44299999999999995,False
-0.0828,0.4926,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8495,True
0.6989,1.0,True
0.7857,0.8335,True
0.667,0.8108,True
0.6333,0.8108,True
0.0181,0.5703,True
0.1405,0.3761,True
-0.1633,0.4746,False
-0.122,0.4688,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
0.0904,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.9422,True
0.8843,0.8108,True
0.6333,0.8108,True
0.0181,0.4864,True
-0.0272,0.4324,False
-0.1351,0.4746,False
1.0,0.9249,True
1.0,1.0,True
1.0,1.0,True
1.0,0.9363,True
1.0,0.6877,True
0.4743,1.0,True
1.0,1.0,True
0.7636,1.0,True
1.0,0.6658,True
0.3555,0.6298,True
0.7671,0.6642,True
0.3284,0.7817,True
0.5634,0.6487,True
-0.2612,0.3061,False
-0.3702,0.3064,False
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8347,True
0.6693,1.0,True
1.0,0.8646,True
0.3841,0.6301,True
0.2726,0.6175,True
0.235,0.6958,True
-0.0178,0.5171,False
0.0341,0.6474,True
0.3028,0.8411,True
0.1479,0.5962,True
0.2166,0.7116,True
1.0,0.925,True
1.0,1.0,True
1.0,1.0,True
1.0,0.9269,True
1.0,0.8243,True
0.6485,1.0,True
1.0,0.6366,True
1.0,0.9394,True
0.8789,0.9236,True
0.8473,1.0,True
1.0,1.0,True
1.0,0.8882,True
0.7764,1.0,True
0.3524,0.3649,True
-0.2487,0.0,False
0.9676,0.958,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
-0.114,0.6525,False
0.3268,0.7005,True
0.4009,1.0,True
-0.4141,0.2161,False
-0.5444,0.2637,False
-0.2527,0.294,False
0.1063,0.7151,True
0.4302,0.5479999999999999,True
0.1082,0.8059999999999999,True
0.3693,0.3639,True
-0.2483,0.5339,False
1.0,0.9755,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.7002,True
0.4004,1.0,True
1.0,0.9039,True
-0.5861,0.3179,False
-0.3642,0.0,False
-1.0,0.2608,False
-0.6933,0.1766,False
-0.6469,0.4502,False
-0.0996,0.8137,False
0.2021,0.5828,True
0.182,0.7781,True
1.0,0.8789,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.9644,True
0.8541,0.9276,True
0.8491,0.8861,True
0.7721,1.0,True
1.0,0.8655,True
0.6511,0.6135,True
0.2269,0.6622,True
0.3245,0.7023,True
0.5492,0.7588,True
0.5334,0.8011,True
0.6022,1.0,True
0.3425,0.6954,True
0.3908,0.6519,True
0.3039,0.6479,True
0.2214,0.659,True
0.3278,0.6225,True
0.9224,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.8776,True
1.0,0.6495,True
0.2989,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.7824,True
0.5802,0.7342,True
0.3543,0.7456,True
0.4913,1.0,True
1.0,0.7474,True
-0.1209,0.5254,False
0.0686,0.5739,True
0.5763,1.0,True
0.5456,0.7882,True
0.5764,0.7909999999999999,True
0.5819,0.7123,True
0.3484,1.0,True
1.0,0.5397,True
0.0795,0.6013,True
1.0,0.6875,True
0.375,0.7108,True
0.4217,0.6829999999999999,True
0.2821,0.6446,True
0.2891,1.0,True
1.0,0.593,True
-0.0542,0.3653,False
-0.2613,0.3709,False
0.5663,0.7276,True
1.0,1.0,True
1.0,0.7557,True
0.5113,0.6661,True
0.0358,0.4347,True
-0.1305,0.5145,False
0.0291,0.5235,True
0.3004,0.606,True
0.212,0.9436,True
0.8872,0.5263,True
-0.0128,0.5566,False
0.1131,0.5801,True
0.1601,0.5807,True
-0.0079,0.544,False
0.1063,0.5743,True
0.4669,1.0,True
0.3249,0.5968,True
0.1936,0.7164,True
0.4329,0.5763,True
0.0319,0.5306,True
0.0612,0.47600000000000003,True
-0.0481,0.4187,False
0.0439,0.5423,True
0.086,0.5418,True
0.0836,0.51,True
0.0149,0.5412,True
0.0824,0.5261,True
0.0523,0.5911,True
-0.1457,0.3544,False
-0.2664,0.3166,False
0.4661,0.7536,True
0.485,1.0,True
1.0,1.0,True
1.0,0.5963,True
0.2275,0.5162,True
0.0324,0.5364,True
0.0728,0.6598,True
0.2772,0.9633,True
0.9434,0.684,True
0.368,0.4894,True
-0.0131,0.4997,False
-0.0005,0.3753,False
-0.2494,0.3341,False
-1.0,0.2539,False
-0.4805,0.0,False
0.6903,0.8401,True
0.625,0.8398,True
0.6797,0.8896,True
0.7793,0.7653,True
1.0,1.0,True
1.0,1.0,True
1.0,0.7201,True
1.0,0.813,True
0.626,0.6988,True
0.3976,0.6874,True
0.1832,0.642,True
0.2841,0.6725,True
0.3451,0.6565,True
0.0314,0.5288,True
0.0706,0.9125,True
0.254,0.5959,True
0.1828,0.5949,True
0.1898,0.634,True
0.2681,0.5633,True
-0.086,0.2849,False
-0.4302,0.4884,False
-0.0232,0.4388,False
0.1396,0.6572,True
0.3323,0.5897,True
0.1795,0.5853,True
0.0172,0.5787,True
0.1574,0.5149,True
0.0298,0.5497,True
0.0475,0.5518,True
0.1148,0.4817,True
0.1914,0.6115,True
0.0439,0.5386,True
0.0772,0.6649,True
0.3298,0.531,True
-0.1037,0.3666,False
-0.2667,0.0,False
-1.0,0.3336,False
-0.1027,0.4607,False
-0.0745,0.3074,False
-0.3759,0.4141,False
-0.0015,0.4869,False
-0.0263,0.3406,False
-0.3188,0.3798,False
-0.2998,0.3541,False
-0.2757,0.2949,False
0.1951,0.5234,True
-0.1497,0.3734,False
-0.2532,0.4808,False
-0.0384,0.4145,False
0.1729,0.5613,True
0.1225,0.4515,True
-0.0969,0.4294,False
0.4675,0.4022,True
-0.1957,0.0,False
-1.0,0.3029,False
-0.4674,0.4251,False
-0.1498,0.3897,False
-0.2206,0.3818,False
-0.4304,0.2873,False
-0.4125,0.0,False
0.2985,0.6893,True
0.3495,1.0,True
1.0,1.0,True
1.0,0.6106,True
0.2106,0.5278,True
0.0555,0.5629,True
0.1257,0.6703,True
0.4675,0.509,True
0.0277,0.5341,True
0.0681,0.4649,True
-0.0195,0.5069,False
0.0139,0.5036,True
0.0071,0.4934,True
-0.2022,0.4002,False
-0.1824,0.4225,False
0.2616,0.6369,True
0.2309,0.5446,True
0.0893,0.6253,True
0.2506,0.5204,True
0.3165,0.7149,True
0.4478,0.5596,True
0.7824,0.9996,True
0.955,0.9999,True
0.9999,0.9999,True
0.9997,0.9998,True
0.9997,1.0,True
1.0,1.0,True
1.0,1.0,True
0.4686,0.6889,True
0.3778,0.6059,True
0.2119,0.4835,True
-0.2347,0.4796,False
-0.0408,0.3622,False
-0.2755,0.3449,False
-0.3394,0.0,False
-0.9644,0.0,False
0.9289,0.9997,True
0.9537,0.9999,True
0.9999,0.9999,True
0.9999,0.9999,True
0.9633,0.3566,True
-0.2868,0.4242,False
-0.1517,0.4637,False
-0.1307,0.418,False
-0.1574,0.4268,False
-0.1464,0.4428,False
-0.2537,0.46399999999999997,False
-0.07200000000000001,0.4665,False
-0.061,0.8903,False
-1.0,0.0,False
-0.8993,0.4106,False
0.9568,0.9995,True
0.9864,0.9288,True
0.8605,0.9987,True
0.9975,0.9998,True
0.9997,0.5776,True
0.1551,0.6613,True
0.3448,0.7524,True
0.2363,1.0,True
1.0,0.8196,True
0.6391,0.5979,True
0.1786,0.6843,True
0.3686,0.5371,True
0.0814,0.5806,True
-0.2012,0.3874,False
-0.2156,0.0,False
0.8975,0.9994,True
0.9845,0.8512,True
0.7024,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.6117,True
0.2234,1.0,True
0.265,0.7355,True
0.47100000000000003,0.4615,True
-0.0598,0.0,False
-0.2878,0.5143,False
0.0412,0.5215,True
0.043,0.6148,True
-0.4713,0.2779,False
-0.4314,0.4039,False
0.9428,0.9999,True
0.9999,1.0,True
1.0,1.0,True
1.0,0.9983,True
0.3342,0.9918,True
0.9836,0.747,True
0.529,0.6594,True
0.2362,0.5143,True
0.031,0.8274,True
0.6549,0.875,True
0.8754,1.0,True
1.0,0.6984,True
0.3968,1.0,True
0.0428,0.5409,True
0.0882,0.5806,True
0.9428,0.9996,True
0.9778,0.9999,True
0.9999,1.0,True
1.0,0.9999,True
0.3002,0.6174,True
0.2348,0.5829,True
0.1842,0.6409,True
0.0391,0.5546,True
0.1142,1.0,True
1.0,0.4822,True
0.2114,0.7554,True
0.5108,0.7608,True
0.5216,1.0,True
0.2763,0.6942,True
0.3939,0.7262,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,1.0,True
0.4915,1.0,True
1.0,1.0,True
1.0,0.7848,True
0.3721,0.8372,True
0.6743,0.7807,True
0.5615,1.0,True
1.0,1.0,True
1.0,0.6224,True
0.2448,0.6104,True
0.1443,0.5156,True
0.0482,0.5941,True
0.8653,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.6972,True
0.2538,1.0,True
1.0,1.0,True
1.0,1.0,True
1.0,0.9504,True
0.9008,0.7009,True
0.4018,0.6925,True
0.1852,0.5676,True
