treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
0.0,26.0,12.0,0.0,0.0,1.0,0.0,17615.77,22946.56,23614.07,676.0
0.0,36.0,9.0,0.0,0.0,1.0,1.0,16626.34,15359.18,14953.12,1296.0
0.0,23.0,11.0,0.0,0.0,1.0,1.0,20104.04,17591.71,21199.47,529.0
0.0,51.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2601.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2025.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,16743.89,16445.9,17302.7,2116.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,12547.14,13857.1,19328.66,441.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,18360.29,17613.19,23387.98,484.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,18070.32,15910.6,0.0,784.0
0.0,51.0,14.0,0.0,0.0,0.0,0.0,25752.6,25243.55,25564.67,2601.0
0.0,47.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2209.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,1822.118,93.09677,0.0,625.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,15127.5,5295.774,2707.195,841.0
0.0,48.0,5.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2304.0
0.0,32.0,8.0,0.0,0.0,1.0,1.0,12987.98,11821.5,14956.07,1024.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,16888.88,10346.27,14372.37,1600.0
0.0,54.0,8.0,0.0,0.0,1.0,1.0,15981.74,14709.29,15888.52,2916.0
0.0,18.0,8.0,0.0,0.0,1.0,1.0,6469.499,12333.53,21669.38,324.0
0.0,52.0,6.0,1.0,0.0,1.0,1.0,3023.149,3066.823,4186.399,2704.0
0.0,45.0,8.0,1.0,0.0,1.0,1.0,8044.749,12288.77,9349.576,2025.0
0.0,30.0,8.0,0.0,1.0,1.0,1.0,6342.147,19.69355,10449.0,900.0
0.0,29.0,9.0,0.0,1.0,1.0,1.0,10783.8,11286.19,25564.67,841.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,19814.07,22968.05,20478.33,900.0
0.0,28.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,877.7515,0.0,0.0,484.0
0.0,32.0,13.0,0.0,0.0,1.0,0.0,22799.99,21709.45,16463.35,1024.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,21406.95,25243.55,25564.67,576.0
0.0,35.0,8.0,0.0,0.0,0.0,1.0,3652.073,5661.0,1334.387,1225.0
0.0,51.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2601.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,14463.31,14759.42,18944.45,1681.0
0.0,53.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2809.0
0.0,46.0,10.0,0.0,0.0,1.0,1.0,10237.17,7959.774,13111.87,2116.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,18744.31,19194.05,15160.0,1444.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,8585.507,15110.32,0.0,1600.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,766.0733,3081.145,6790.154,324.0
0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.32,7573.065,0.0,1681.0
0.0,35.0,14.0,0.0,0.0,1.0,0.0,21199.27,20633.47,25564.67,1225.0
0.0,22.0,13.0,0.0,0.0,0.0,0.0,7954.623,7259.758,0.0,484.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
0.0,48.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2304.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,3220.79,3180.068,361.0
0.0,50.0,12.0,0.0,0.0,1.0,0.0,4813.919,0.0,0.0,2500.0
0.0,35.0,10.0,1.0,0.0,1.0,1.0,12419.79,11896.69,0.0,1225.0
0.0,24.0,14.0,1.0,0.0,1.0,0.0,12551.06,11031.97,18251.4,576.0
0.0,20.0,12.0,1.0,0.0,1.0,0.0,2648.929,4273.5,0.0,400.0
0.0,38.0,10.0,0.0,0.0,1.0,1.0,4565.092,11733.77,15454.06,1444.0
0.0,27.0,13.0,0.0,0.0,1.0,0.0,25862.32,0.0,25564.67,729.0
0.0,47.0,13.0,0.0,0.0,0.0,0.0,19984.52,12525.1,16846.08,2209.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,21318.78,23199.0,25564.67,625.0
0.0,51.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2601.0
0.0,17.0,11.0,0.0,1.0,0.0,1.0,0.0,1428.677,14991.54,289.0
0.0,39.0,12.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,33.0,12.0,0.0,1.0,1.0,0.0,14494.66,9782.323,21183.21,1089.0
0.0,51.0,10.0,0.0,0.0,1.0,1.0,23417.16,16999.11,24109.11,2601.0
0.0,29.0,15.0,0.0,0.0,1.0,0.0,13178.03,17215.74,23614.07,841.0
0.0,27.0,12.0,0.0,0.0,0.0,0.0,25862.32,18359.76,25564.67,729.0
0.0,52.0,0.0,0.0,1.0,1.0,1.0,18675.73,15529.26,13052.76,2704.0
0.0,28.0,6.0,0.0,1.0,1.0,1.0,13148.64,13844.56,18077.03,784.0
0.0,44.0,5.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1936.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,21977.1,21356.76,25564.67,1225.0
0.0,24.0,16.0,0.0,0.0,1.0,0.0,15636.91,16426.21,19149.86,576.0
0.0,31.0,16.0,0.0,0.0,1.0,0.0,13083.98,9424.258,8601.846,961.0
0.0,28.0,8.0,1.0,0.0,1.0,1.0,14045.98,13246.6,12081.89,784.0
0.0,32.0,13.0,0.0,1.0,1.0,0.0,1491.002,0.0,25564.67,1024.0
0.0,23.0,16.0,0.0,0.0,1.0,0.0,3558.029,10059.82,23736.72,529.0
0.0,48.0,14.0,0.0,0.0,1.0,0.0,24569.21,21539.37,22785.07,2304.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,21324.66,23370.87,18196.73,2025.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,9584.733,9606.871,25564.67,900.0
0.0,44.0,12.0,0.0,0.0,1.0,0.0,19363.43,18651.58,20914.26,1936.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9407.207,289.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,21984.93,23367.29,24129.8,1156.0
0.0,54.0,11.0,0.0,0.0,1.0,1.0,15971.94,9744.726,0.0,2916.0
0.0,23.0,8.0,0.0,0.0,1.0,1.0,3595.255,4866.097,2782.559,529.0
0.0,48.0,12.0,0.0,0.0,1.0,0.0,21591.12,20839.35,20550.74,2304.0
0.0,54.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2916.0
0.0,26.0,15.0,0.0,0.0,1.0,0.0,25862.32,23551.69,0.0,676.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,18493.52,18205.79,20524.14,484.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,7835.108,12290.56,19878.38,400.0
0.0,22.0,12.0,0.0,1.0,1.0,0.0,13066.35,17190.68,20354.21,484.0
0.0,19.0,12.0,0.0,0.0,1.0,0.0,1861.303,5490.919,15502.83,361.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,8516.933,3143.806,3172.679,400.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,23634.64,23639.42,25564.67,484.0
0.0,22.0,15.0,0.0,1.0,0.0,0.0,0.0,1781.371,25564.67,484.0
0.0,27.0,17.0,0.0,0.0,1.0,0.0,2498.065,0.0,19210.45,729.0
0.0,55.0,8.0,0.0,1.0,0.0,1.0,25862.32,25243.55,25564.67,3025.0
0.0,29.0,16.0,0.0,0.0,0.0,0.0,21649.9,22511.52,25564.67,841.0
0.0,41.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,22409.72,1681.0
0.0,16.0,9.0,0.0,1.0,0.0,1.0,144.9857,0.0,9014.132,256.0
0.0,20.0,14.0,0.0,0.0,0.0,0.0,2897.756,3736.403,7762.498,400.0
0.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,1980.097,19581.35,484.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,6871.149,4626.194,19316.84,361.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
0.0,25.0,14.0,0.0,0.0,1.0,0.0,17666.71,17419.84,25134.65,625.0
0.0,35.0,16.0,0.0,0.0,0.0,0.0,9612.163,24416.42,25564.67,1225.0
0.0,24.0,12.0,0.0,0.0,0.0,0.0,4396.595,4943.081,25564.67,576.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,17647.12,21301.26,25564.67,961.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,20854.44,19618.35,21907.3,1521.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,24763.17,16718.03,25564.67,1024.0
0.0,26.0,16.0,0.0,0.0,0.0,0.0,16361.84,6910.645,17067.74,676.0
0.0,23.0,12.0,0.0,0.0,0.0,0.0,11994.63,10546.79,888.1137,529.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,23454.38,25243.55,13898.02,1089.0
0.0,29.0,15.0,0.0,0.0,1.0,0.0,19236.08,23401.31,25564.67,841.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
0.0,31.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,2760.393,961.0
0.0,51.0,12.0,0.0,0.0,0.0,0.0,20742.76,2538.677,1019.631,2601.0
0.0,44.0,7.0,0.0,1.0,1.0,1.0,21436.34,20067.73,20129.59,1936.0
0.0,20.0,12.0,0.0,1.0,0.0,0.0,7609.792,9771.581,5634.571,400.0
0.0,34.0,12.0,0.0,1.0,1.0,0.0,23309.4,21557.27,25564.67,1156.0
0.0,41.0,13.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
0.0,31.0,18.0,0.0,1.0,1.0,0.0,7909.56,7462.065,25564.67,961.0
0.0,46.0,10.0,0.0,1.0,1.0,1.0,25862.32,23657.32,25564.67,2116.0
0.0,42.0,12.0,0.0,1.0,1.0,0.0,21561.73,24258.87,25564.67,1764.0
0.0,24.0,12.0,0.0,1.0,1.0,0.0,22995.91,25243.55,12708.45,576.0
0.0,48.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2304.0
0.0,43.0,18.0,0.0,0.0,0.0,0.0,12292.44,9877.21,15459.98,1849.0
0.0,50.0,13.0,0.0,0.0,0.0,0.0,9567.1,9173.613,10117.99,2500.0
0.0,53.0,4.0,0.0,1.0,1.0,1.0,6099.198,11527.89,16791.41,2809.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
0.0,33.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1089.0
0.0,30.0,11.0,1.0,0.0,1.0,1.0,356.5866,3947.661,7329.524,900.0
0.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6033.558,1225.0
0.0,37.0,13.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25244.0,1369.0
0.0,55.0,12.0,1.0,0.0,1.0,0.0,18636.55,18685.6,20441.39,3025.0
0.0,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0
0.0,29.0,13.0,0.0,0.0,0.0,0.0,17022.11,17074.31,25564.67,841.0
0.0,36.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,11348.94,1296.0
0.0,37.0,16.0,0.0,0.0,1.0,0.0,23812.93,24898.02,25564.67,1369.0
0.0,30.0,15.0,0.0,0.0,1.0,0.0,20317.6,17996.32,3728.304,900.0
0.0,39.0,14.0,0.0,0.0,1.0,0.0,20301.92,25243.55,25564.67,1521.0
0.0,26.0,14.0,0.0,0.0,0.0,0.0,1622.273,230.9516,0.0,676.0
0.0,28.0,16.0,0.0,0.0,0.0,0.0,23664.02,23796.97,25220.36,784.0
0.0,28.0,17.0,0.0,0.0,0.0,0.0,25599.78,25243.55,25564.67,784.0
0.0,29.0,14.0,0.0,0.0,0.0,0.0,5364.473,13584.97,10369.21,841.0
0.0,31.0,16.0,0.0,0.0,1.0,0.0,25862.32,3254.806,25564.67,961.0
0.0,28.0,18.0,0.0,0.0,1.0,0.0,0.0,2508.242,21521.61,784.0
0.0,27.0,14.0,0.0,0.0,0.0,0.0,13716.83,15205.21,22324.02,729.0
0.0,33.0,16.0,0.0,0.0,0.0,0.0,15282.28,15683.23,17985.41,1089.0
0.0,49.0,16.0,1.0,0.0,0.0,0.0,25601.74,25243.55,2831.324,2401.0
0.0,46.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2116.0
0.0,17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,289.0
0.0,55.0,8.0,1.0,0.0,1.0,1.0,1328.383,1498.5,1631.41,3025.0
0.0,36.0,8.0,0.0,0.0,1.0,1.0,22549.2,22371.87,0.0,1296.0
0.0,43.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1849.0
0.0,32.0,18.0,0.0,0.0,0.0,0.0,468.2648,1398.242,456.6175,1024.0
0.0,38.0,14.0,0.0,0.0,1.0,0.0,19686.71,20526.05,22720.05,1444.0
0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,2123.323,3533.244,441.0
0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,1500.29,0.0,784.0
0.0,20.0,11.0,0.0,1.0,1.0,1.0,4410.31,2100.048,5503.054,400.0
0.0,33.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2704.0
0.0,19.0,13.0,0.0,0.0,0.0,0.0,1379.324,5730.823,21549.69,361.0
0.0,31.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,961.0
0.0,40.0,11.0,0.0,0.0,1.0,1.0,20666.35,8502.242,25564.67,1600.0
0.0,35.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1225.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,11835.93,14798.81,25564.67,441.0
0.0,20.0,14.0,0.0,0.0,0.0,0.0,1216.705,0.0,10932.22,400.0
0.0,23.0,8.0,0.0,0.0,1.0,1.0,6369.576,10972.89,8145.229,529.0
0.0,55.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,3025.0
0.0,37.0,11.0,0.0,0.0,1.0,1.0,16052.27,15581.18,25564.67,1369.0
0.0,33.0,18.0,0.0,0.0,1.0,0.0,3221.035,2302.355,1709.73,1089.0
0.0,35.0,16.0,0.0,1.0,1.0,0.0,15799.53,0.0,17490.37,1225.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,24912.08,25243.55,22941.71,1225.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,23040.98,25128.97,8411.22,900.0
0.0,46.0,8.0,0.0,1.0,1.0,1.0,20090.32,25243.55,25564.67,2116.0
0.0,19.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,361.0
0.0,18.0,12.0,0.0,1.0,0.0,0.0,0.0,254.2258,0.0,324.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,195.9267,0.0,265.9908,729.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,19921.82,15869.42,24973.58,1600.0
0.0,30.0,13.0,0.0,1.0,1.0,0.0,25294.13,24740.47,25564.67,900.0
0.0,49.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2401.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,12276.77,13328.95,6968.959,1225.0
0.0,27.0,13.0,0.0,1.0,1.0,0.0,0.0,4252.016,17695.78,729.0
0.0,49.0,9.0,0.0,0.0,1.0,1.0,21375.6,25243.55,18603.1,2401.0
0.0,19.0,13.0,0.0,0.0,0.0,0.0,2362.876,529.9355,1127.505,361.0
0.0,44.0,12.0,0.0,0.0,1.0,0.0,10656.45,13776.53,1615.155,1936.0
0.0,20.0,14.0,0.0,0.0,0.0,0.0,3740.24,3405.194,1455.561,400.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,19105.53,1444.0
0.0,44.0,16.0,0.0,0.0,1.0,0.0,11167.82,18472.55,3565.754,1936.0
0.0,22.0,16.0,0.0,0.0,1.0,0.0,576.0244,3084.726,22380.17,484.0
0.0,29.0,15.0,0.0,0.0,0.0,0.0,9032.22,9716.081,8714.154,841.0
0.0,40.0,14.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,1600.0
0.0,30.0,10.0,0.0,1.0,0.0,1.0,19036.24,17194.26,11651.87,900.0
0.0,53.0,18.0,0.0,1.0,0.0,0.0,7010.257,13606.45,14734.41,2809.0
0.0,55.0,17.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,3025.0
0.0,32.0,12.0,0.0,1.0,1.0,0.0,19727.86,19607.61,21313.25,1024.0
0.0,41.0,12.0,0.0,1.0,0.0,0.0,25862.32,22183.89,25564.67,1681.0
0.0,55.0,14.0,0.0,0.0,1.0,0.0,6769.267,2805.435,1802.826,3025.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,28.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
0.0,47.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2209.0
0.0,46.0,15.0,1.0,0.0,1.0,0.0,21512.75,22106.9,25564.67,2116.0
0.0,16.0,10.0,1.0,0.0,0.0,1.0,0.0,725.0806,3063.327,256.0
0.0,19.0,12.0,0.0,0.0,1.0,0.0,7139.568,5696.806,14252.67,361.0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,16263.87,25118.23,25564.67,676.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,24686.76,25241.76,25564.67,1089.0
0.0,42.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1764.0
0.0,44.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
0.0,17.0,9.0,0.0,0.0,0.0,1.0,0.0,597.9677,7964.946,289.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
0.0,40.0,14.0,0.0,0.0,1.0,0.0,21471.6,23483.66,25564.67,1600.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,8179.939,15928.5,14496.5,625.0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,676.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,24569.21,25243.55,25564.67,961.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,19882.64,19754.42,19501.56,1089.0
0.0,31.0,16.0,0.0,0.0,1.0,0.0,25862.32,25162.98,25564.67,961.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,16020.92,20966.47,24791.82,729.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,24077.43,23277.77,11512.97,1369.0
0.0,24.0,14.0,0.0,0.0,0.0,0.0,10256.76,14632.31,20639.41,576.0
0.0,24.0,18.0,0.0,0.0,1.0,0.0,8127.039,6438.0,0.0,576.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
0.0,45.0,9.0,0.0,0.0,1.0,1.0,23534.71,22203.58,21146.27,2025.0
0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,4885.79,11115.46,529.0
0.0,30.0,12.0,0.0,1.0,1.0,0.0,8975.401,6545.419,10651.45,900.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,19314.45,20619.15,21319.16,1089.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,19402.62,13302.1,24426.82,900.0
0.0,18.0,10.0,0.0,1.0,0.0,1.0,8379.784,3172.452,5192.731,324.0
0.0,39.0,13.0,0.0,0.0,1.0,0.0,7376.64,6429.048,4102.169,1521.0
0.0,31.0,14.0,0.0,0.0,1.0,0.0,18618.91,1229.952,25564.67,961.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,23364.26,25243.55,25564.67,1764.0
0.0,29.0,10.0,0.0,1.0,1.0,1.0,16228.61,9067.984,12087.8,841.0
0.0,34.0,13.0,0.0,0.0,0.0,0.0,3205.36,84.14516,17293.83,1156.0
0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0
0.0,35.0,11.0,0.0,0.0,1.0,1.0,15158.85,6131.855,0.0,1225.0
0.0,28.0,12.0,0.0,1.0,1.0,0.0,19674.96,22441.69,20575.86,784.0
0.0,24.0,10.0,0.0,1.0,1.0,1.0,19288.98,12442.74,21827.5,576.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,14718.01,12492.87,15836.8,529.0
0.0,23.0,13.0,1.0,0.0,1.0,0.0,13338.69,13445.32,15464.41,529.0
0.0,42.0,6.0,0.0,0.0,1.0,1.0,25862.32,17598.87,20228.6,1764.0
0.0,54.0,12.0,0.0,0.0,1.0,0.0,13111.41,20492.03,24932.2,2916.0
0.0,25.0,12.0,0.0,0.0,0.0,0.0,1902.448,3555.581,1400.885,625.0
0.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0
0.0,45.0,7.0,0.0,1.0,1.0,1.0,18991.17,18114.48,18102.15,2025.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2809.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,2155.193,5397.823,15678.68,324.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,1681.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,2129.723,10684.65,13760.59,361.0
0.0,45.0,10.0,0.0,0.0,1.0,1.0,0.0,8006.323,0.0,2025.0
0.0,53.0,9.0,0.0,0.0,1.0,1.0,12619.64,9100.21,8860.449,2809.0
0.0,24.0,18.0,0.0,0.0,0.0,0.0,5233.202,22835.56,0.0,576.0
0.0,28.0,18.0,0.0,0.0,0.0,0.0,17159.26,22846.31,25564.67,784.0
0.0,42.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1764.0
0.0,44.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
0.0,32.0,16.0,0.0,0.0,1.0,0.0,18144.77,20363.13,25564.67,1024.0
0.0,43.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1849.0
0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0
0.0,22.0,14.0,0.0,0.0,1.0,0.0,1028.615,13771.16,25564.67,484.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,10188.19,16906.02,25564.67,900.0
0.0,41.0,9.0,0.0,1.0,1.0,1.0,22993.96,17779.69,23640.67,1681.0
0.0,28.0,17.0,0.0,1.0,0.0,0.0,16540.13,17097.58,18982.88,784.0
0.0,23.0,16.0,0.0,1.0,0.0,0.0,9175.246,14773.74,17050.01,529.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,11461.71,11681.85,25564.67,1444.0
0.0,29.0,16.0,0.0,0.0,0.0,0.0,16732.14,11207.42,0.0,841.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1369.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,21156.16,23775.48,25564.67,1444.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,22374.83,18735.73,22556.02,1369.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,411.446,0.0,3929.275,256.0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,12094.55,4296.774,1861.935,2401.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,1945.552,8482.548,14596.98,400.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,1626.191,1928.177,8550.126,289.0
0.0,51.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,0.0,2601.0
0.0,30.0,13.0,0.0,0.0,1.0,0.0,13993.08,13835.61,16813.57,900.0
0.0,25.0,12.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,625.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,621.0876,841.4516,0.0,324.0
0.0,20.0,14.0,0.0,0.0,0.0,0.0,732.7658,2148.387,11768.61,400.0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,20131.47,21324.53,22390.51,2704.0
0.0,49.0,13.0,0.0,0.0,1.0,0.0,6447.947,4474.016,6859.607,2401.0
0.0,27.0,15.0,0.0,0.0,1.0,0.0,12970.35,17097.58,25564.67,729.0
0.0,34.0,12.0,0.0,1.0,0.0,0.0,8513.014,18354.39,13262.6,1156.0
0.0,30.0,8.0,0.0,1.0,1.0,1.0,12654.9,11581.6,0.0,900.0
0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2916.0
0.0,50.0,8.0,0.0,1.0,1.0,1.0,19575.03,18871.79,24713.5,2500.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,10940.66,25564.67,841.0
0.0,54.0,13.0,0.0,0.0,1.0,0.0,15390.04,22506.15,24317.47,2916.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,25064.9,23449.65,25549.89,484.0
0.0,26.0,11.0,0.0,0.0,1.0,1.0,17351.27,22251.92,5446.9,676.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,19592.67,20282.56,24682.47,676.0
0.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,5370.968,18841.01,1225.0
0.0,32.0,6.0,0.0,1.0,1.0,1.0,4333.898,10969.31,14560.04,1024.0
0.0,45.0,14.0,0.0,0.0,1.0,0.0,25860.36,25243.55,25564.67,2025.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11347.46,324.0
0.0,36.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1296.0
0.0,52.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2704.0
0.0,36.0,14.0,0.0,0.0,1.0,0.0,25819.22,25243.55,25564.67,1296.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,52.9002,1129.694,10921.88,256.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,5877.8,14487.29,25564.67,2025.0
0.0,33.0,18.0,0.0,0.0,1.0,0.0,1340.138,785.9516,1684.608,1089.0
0.0,25.0,14.0,0.0,0.0,0.0,0.0,5460.477,9923.758,19022.77,625.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,6963.234,7408.355,0.0,441.0
0.0,27.0,13.0,0.0,0.0,1.0,0.0,17051.5,7234.694,11906.04,729.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,23266.29,25243.55,25564.67,784.0
0.0,30.0,14.0,0.0,1.0,1.0,0.0,24269.44,21951.15,25564.67,900.0
0.0,30.0,16.0,0.0,1.0,1.0,0.0,20970.03,23719.98,25564.67,900.0
0.0,52.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2704.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,5084.297,8745.726,21251.19,400.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,729.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,18622.83,17700.92,20052.75,1764.0
